give out	distribute or stop functioning | Pattern: give out + noun | Example: I gave out the lab instructions before students collected materials. | Pronunciation: IPA (stress shown separately): /ɡɪv aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Keep /ɪ/ short and relaxed, as in sit. Keep the final /t/ audible.
give up	stop trying or surrender something | Pattern: give up | Example: Since the team still had time to test a different approach, the group did not give up when the first design failed. | Pronunciation: IPA (stress shown separately): /ɡɪv ʌp/ Link the words smoothly; give the strongest phrase stress to “up.” For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Keep /ɪ/ short and relaxed, as in sit. Keep the final /p/ audible.
go after	try to obtain or pursue something | Pattern: go after + noun | Example: She decided to go after a leadership position at the school, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /ɡoʊ æftɚ/ Link the words smoothly; give the strongest phrase stress to “after.”
go against	oppose or conflict with something | Pattern: go against + noun | Example: The proposal goes against the district’s existing policy, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /ɡoʊ əɡɛnst/ Link the words smoothly; give the strongest phrase stress to “against.” Keep the final /t/ audible.
go ahead	proceed | Pattern: go ahead with + noun | Example: The principal gave us permission to go ahead with the event, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /ɡoʊ əhɛd/ Link the words smoothly; give the strongest phrase stress to “ahead.” Keep the final /d/ audible.
go along with	agree with or accept something | Pattern: go along with + noun | Example: I can go along with the plan if we add a safety check. | Pronunciation: IPA (stress shown separately): /ɡoʊ əlɔŋ wɪð/ Link the words smoothly; give the strongest phrase stress to “with.” For /w/, round the lips; do not touch the teeth. Keep /ɪ/ short and relaxed, as in sit. Keep the final /ð/ audible.
go around	circulate or move through different places | Pattern: go around | Example: A stomach virus has been going around the school, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /ɡoʊ ɚaʊnd/ Link the words smoothly; give the strongest phrase stress to “around.” Keep the final /d/ audible.
go back	return to a previous place, time, or topic | Pattern: go back to + noun | Example: Let’s go back to the evidence before making a conclusion, which gave the reviewers a clearer basis for evaluating the conclusion. | Pronunciation: IPA (stress shown separately): /ɡoʊ bæk/ Link the words smoothly; give the strongest phrase stress to “back.” For /b/, close both lips completely. Keep the final /k/ audible.
go by	pass or be guided by something | Pattern: go by + noun | Example: We should go by the written policy rather than memory, so the people affected could understand the practical consequence. | Pronunciation: IPA (stress shown separately): /ɡoʊ baɪ/ Link the words smoothly; give the strongest phrase stress to “by.” For /b/, close both lips completely. Let /aɪ/ glide smoothly, as in my.
go down	decrease or happen | Pattern: go down | Example: Energy use may go down after the building upgrades, which gave the people involved a clearer basis for the next step. | Pronunciation: IPA (stress shown separately): /ɡoʊ daʊn/ Link the words smoothly; give the strongest phrase stress to “down.” Keep the final /n/ audible.
go for	choose or try to obtain something | Pattern: go for + noun | Example: We decided to go for the simpler design, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /ɡoʊ fɔr/ Link the words smoothly; give the strongest phrase stress to “for.” Keep the final /r/ audible.
go off	make a sound, explode, or stop liking something | Pattern: go off | Example: The alarm could go off during second period, so everyone involved knew what would happen next. | Pronunciation: IPA (stress shown separately): /ɡoʊ ɔf/ Link the words smoothly; give the strongest phrase stress to “off.” Keep the final /f/ audible.
go on	continue or happen | Pattern: go on | Example: The meeting may go on longer than expected, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /ɡoʊ ɑn/ Link the words smoothly; give the strongest phrase stress to “on.” Keep the final /n/ audible.
go over	review something carefully | Pattern: go over + noun | Example: Let’s go over the instructions one more time, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /ɡoʊ oʊvɚ/ Link the words smoothly; give the strongest phrase stress to “over.” For /v/, touch the upper teeth to the lower lip; do not replace it with /b/.
go through	experience or examine something carefully | Pattern: go through + noun | Example: The committee must go through every application before deciding, which helped the manager assign the next responsibility accurately. | Pronunciation: IPA (stress shown separately): /ɡoʊ θru/ Link the words smoothly; give the strongest phrase stress to “through.”
go up	increase | Pattern: go up | Example: The cost of materials may go up by twelve percent, so the reader could understand the intended relationship without guessing. | Pronunciation: IPA (stress shown separately): /ɡoʊ ʌp/ Link the words smoothly; give the strongest phrase stress to “up.” Keep the final /p/ audible.
go with	match or choose something | Pattern: go with + noun | Example: This chart should go with the explanation on the next slide, so the team could interpret the evidence with less uncertainty. | Pronunciation: IPA (stress shown separately): /ɡoʊ wɪð/ Link the words smoothly; give the strongest phrase stress to “with.” For /w/, round the lips; do not touch the teeth. Keep /ɪ/ short and relaxed, as in sit. Keep the final /ð/ audible.
go without	to experience a period in which something necessary or desired is unavailable | Pattern: go without + noun | Example: Many families had to go without power after the storm, so everyone involved knew what would happen next. | Pronunciation: IPA (stress shown separately): /ɡoʊ wɪθaʊt/ Link the words smoothly; give the strongest phrase stress to “without.” For /w/, round the lips; do not touch the teeth. Keep /ɪ/ short and relaxed, as in sit. Keep the final /t/ audible.
grow apart	gradually become less close | Pattern: grow apart | Example: The friends grew apart after moving to different cities, so everyone involved knew what would happen next. | Pronunciation: IPA (stress shown separately): /ɡroʊ əpɑrt/ Link the words smoothly; give the strongest phrase stress to “apart.” Keep the final /t/ audible.
grow up	become an adult | Pattern: grow up | Example: She grew up in a small town in western Nepal, so everyone involved knew what would happen next. | Pronunciation: IPA (stress shown separately): /ɡroʊ ʌp/ Link the words smoothly; give the strongest phrase stress to “up.” Keep the final /p/ audible.
hand in	submit work | Pattern: hand in + noun | Example: Students must hand in the lab report by Monday, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /hænd ɪn/ Link the words smoothly; give the strongest phrase stress to “in.” Keep /ɪ/ short and relaxed, as in sit. Keep the final /n/ audible.
hand out	distribute something | Pattern: hand out + noun | Example: I handed out the safety goggles before the demonstration, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /hænd aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep the final /t/ audible.
hand over	give control or possession to another person | Pattern: hand over + noun | Example: The outgoing chair handed over the files to her replacement, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /hænd oʊvɚ/ Link the words smoothly; give the strongest phrase stress to “over.” For /v/, touch the upper teeth to the lower lip; do not replace it with /b/.
hang around	spend time somewhere without a clear purpose | Pattern: hang around | Example: We hung around the station while waiting for the delayed train. | Pronunciation: IPA (stress shown separately): /hæŋ ɚaʊnd/ Link the words smoothly; give the strongest phrase stress to “around.” Keep the final /d/ audible.
hang on	wait or hold tightly | Pattern: hang on | Example: Hang on for a moment while I open the document. | Pronunciation: IPA (stress shown separately): /hæŋ ɑn/ Link the words smoothly; give the strongest phrase stress to “on.” Keep the final /n/ audible.
hang out	spend relaxed social time | Pattern: hang out | Example: The staff sometimes hang out at a coffee shop after work, which allowed the board to explain the decision more transparently. | Pronunciation: IPA (stress shown separately): /hæŋ aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep the final /t/ audible.
hang up	end a phone call or place something on a hook | Pattern: hang up | Example: She hung up after confirming the appointment, which reduced the chance that readers would misinterpret the message. | Pronunciation: IPA (stress shown separately): /hæŋ ʌp/ Link the words smoothly; give the strongest phrase stress to “up.” Keep the final /p/ audible.
hold back	prevent progress or avoid expressing something | Pattern: hold + noun + back | Example: Fear of making mistakes can hold back language learners, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /hoʊld bæk/ Link the words smoothly; give the strongest phrase stress to “back.” For /b/, close both lips completely. Keep the final /k/ audible.
hold off	delay an action | Pattern: hold off on + -ing | Example: We should hold off on purchasing equipment until the budget is approved, so decision makers could see how the available resources would support the stated goal. | Pronunciation: IPA (stress shown separately): /hoʊld ɔf/ Link the words smoothly; give the strongest phrase stress to “off.” Keep the final /f/ audible.
hold on	wait or keep a grip | Pattern: hold on | Example: Please hold on while I transfer your call, which reduced the chance that readers would misinterpret the message. | Pronunciation: IPA (stress shown separately): /hoʊld ɑn/ Link the words smoothly; give the strongest phrase stress to “on.” Keep the final /n/ audible.
hold up	delay or support something | Pattern: hold up + noun | Example: A missing signature held up the application, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /hoʊld ʌp/ Link the words smoothly; give the strongest phrase stress to “up.” Keep the final /p/ audible.
keep away	remain at a distance | Pattern: keep + noun + away | Example: Please keep away from the electrical equipment when carrying liquids. | Pronunciation: IPA (stress shown separately): /kip əweɪ/ Link the words smoothly; give the strongest phrase stress to “away.” For /w/, round the lips; do not touch the teeth.
keep on	continue doing something | Pattern: keep on + -ing | Example: She kept on practicing until the final consonants were clear, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /kip ɑn/ Link the words smoothly; give the strongest phrase stress to “on.” Keep the final /n/ audible.
keep up	continue at the same rate | Pattern: keep up | Example: The class moved quickly, but most students kept up, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /kip ʌp/ Link the words smoothly; give the strongest phrase stress to “up.” Keep the final /p/ audible.
keep up with	remain at the same level as someone or something | Pattern: keep up with + noun | Example: It is difficult to keep up with rapidly changing software, which gave the reviewers a clearer basis for evaluating the conclusion. | Pronunciation: IPA (stress shown separately): /kip ʌp wɪð/ Link the words smoothly; give the strongest phrase stress to “with.” For /w/, round the lips; do not touch the teeth. Keep short /ɪ/ distinct from long /i/. Keep the final /ð/ audible.
kick off	begin an event or project | Pattern: kick off + noun | Example: We’ll kick off the workshop with a short diagnostic activity, which helped the group avoid a preventable misunderstanding. | Pronunciation: IPA (stress shown separately): /kɪk ɔf/ Link the words smoothly; give the strongest phrase stress to “off.” Keep /ɪ/ short and relaxed, as in sit. Keep the final /f/ audible.
lay off	dismiss workers because work or money is limited | Pattern: lay off + person | Example: The company laid off several employees during the downturn, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /leɪ ɔf/ Link the words smoothly; give the strongest phrase stress to “off.” Keep the final /f/ audible.
lay out	arrange or explain clearly | Pattern: lay out + noun | Example: The proposal lays out three options for improving attendance, so school leaders could evaluate the costs, benefits, and likely effects of each alternative. | Pronunciation: IPA (stress shown separately): /leɪ aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep the final /t/ audible.
leave out	omit something | Pattern: leave out + noun | Example: Do not leave out the units when you report the measurement. | Pronunciation: IPA (stress shown separately): /liv aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Keep the final /t/ audible.
let down	disappoint someone | Pattern: let + person + down | Example: The team did not want to let down the community, which allowed the board to explain the decision more transparently. | Pronunciation: IPA (stress shown separately): /lɛt daʊn/ Link the words smoothly; give the strongest phrase stress to “down.” Keep the final /n/ audible.
let in	allow someone or something to enter | Pattern: let + person + in | Example: The receptionist agreed to let in the waiting visitors early, which helped the group avoid a preventable misunderstanding. | Pronunciation: IPA (stress shown separately): /lɛt ɪn/ Link the words smoothly; give the strongest phrase stress to “in.” Keep /ɪ/ short and relaxed, as in sit. Keep the final /n/ audible.
let off	excuse someone from punishment or release something | Pattern: let + person + off | Example: Because it was a minor first offense, the officer decided to let the driver off with a warning. | Pronunciation: IPA (stress shown separately): /lɛt ɔf/ Link the words smoothly; give the strongest phrase stress to “off.” Keep the final /f/ audible.
live up to	meet an expectation or standard | Pattern: live up to + noun | Example: The new program has not yet lived up to its promises, which helped the manager assign the next responsibility accurately. | Pronunciation: IPA (stress shown separately): /laɪv ʌp tu/ Link the words smoothly; give the strongest phrase stress to “to.” For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Let /aɪ/ glide smoothly, as in my.
log in	enter a computer system | Pattern: log in | Example: Students must log in with their district accounts, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /lɔɡ ɪn/ Link the words smoothly; give the strongest phrase stress to “in.” Keep /ɪ/ short and relaxed, as in sit. Keep the final /n/ audible.
log out	leave a computer system securely | Pattern: log out | Example: Remember to log out before using a shared computer, so the team could interpret the evidence with less uncertainty. | Pronunciation: IPA (stress shown separately): /lɔɡ aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep the final /t/ audible.
look after	take care of someone or something | Pattern: look after + noun | Example: My neighbor looked after our plants while we were away. | Pronunciation: IPA (stress shown separately): /lʊk æftɚ/ Link the words smoothly; give the strongest phrase stress to “after.”
look ahead	think about the future | Pattern: look ahead | Example: As we look ahead, we need to plan for growing enrollment, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /lʊk əhɛd/ Link the words smoothly; give the strongest phrase stress to “ahead.” Keep the final /d/ audible.
look around	examine a place | Pattern: look around | Example: We looked around the campus before the orientation began, which helped the group avoid a preventable misunderstanding. | Pronunciation: IPA (stress shown separately): /lʊk ɚaʊnd/ Link the words smoothly; give the strongest phrase stress to “around.” Keep the final /d/ audible.
look at	examine or consider something | Pattern: look at + noun | Example: Let’s look at the data before we discuss possible causes. | Pronunciation: IPA (stress shown separately): /lʊk æt/ Link the words smoothly; give the strongest phrase stress to “at.” Keep the final /t/ audible.
look back	think about the past | Pattern: look back | Example: When I look back, I can see how much my speaking has improved. | Pronunciation: IPA (stress shown separately): /lʊk bæk/ Link the words smoothly; give the strongest phrase stress to “back.” For /b/, close both lips completely. Keep the final /k/ audible.
look down on	consider someone inferior | Pattern: look down on + person | Example: Professional teams should never look down on support staff, which helped the group avoid a preventable misunderstanding. | Pronunciation: IPA (stress shown separately): /lʊk daʊn ɑn/ Link the words smoothly; give the strongest phrase stress to “on.” Keep the final /n/ audible.
look for	try to find something | Pattern: look for + noun | Example: Researchers looked for patterns across the three data sets, which gave the reviewers a clearer basis for evaluating the conclusion. | Pronunciation: IPA (stress shown separately): /lʊk fɔr/ Link the words smoothly; give the strongest phrase stress to “for.” Keep the final /r/ audible.
look forward to	feel pleased about a future event | Pattern: look forward to + -ing | Example: I look forward to working with you next semester, so the audience could understand the intended point without guessing. | Pronunciation: IPA (stress shown separately): /lʊk fɔrwɚd tu/ Link the words smoothly; give the strongest phrase stress to “to.” For /w/, round the lips; do not touch the teeth.
look into	investigate something | Pattern: look into + noun | Example: The technology department is looking into the network problem, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /lʊk ɪntu/ Link the words smoothly; give the strongest phrase stress to “into.” Keep /ɪ/ short and relaxed, as in sit.
look out	to become alert because an immediate danger may be present | Pattern: look out for + noun | Example: Look out for misleading graphs that use uneven scales, so the people affected could understand the practical consequence. | Pronunciation: IPA (stress shown separately): /lʊk aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep the final /t/ audible.
look over	review quickly | Pattern: look over + noun | Example: Because the email will go to the principal this afternoon, could you look over my message before I send it, so that I can correct any unclear wording? | Pronunciation: IPA (stress shown separately): /lʊk oʊvɚ/ Link the words smoothly; give the strongest phrase stress to “over.” For /v/, touch the upper teeth to the lower lip; do not replace it with /b/.
look up	search for information | Pattern: look up + noun | Example: I looked up the pronunciation before using the word in class, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /lʊk ʌp/ Link the words smoothly; give the strongest phrase stress to “up.” Keep the final /p/ audible.
look up to	respect and admire someone | Pattern: look up to + person | Example: Many students look up to teachers who are fair and consistent. | Pronunciation: IPA (stress shown separately): /lʊk ʌp tu/ Link the words smoothly; give the strongest phrase stress to “to.”
make for	contribute to or move toward something | Pattern: make for + noun | Example: Clear expectations make for a more productive classroom, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /meɪk fɔr/ Link the words smoothly; give the strongest phrase stress to “for.” Keep the final /r/ audible.
make out	understand, see, or hear with difficulty | Pattern: make out + noun | Example: I could barely make out the announcement over the noise, so the audience could understand the intended point without guessing. | Pronunciation: IPA (stress shown separately): /meɪk aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep the final /t/ audible.
make up	invent, form, or become friendly again | Pattern: make up + noun | Example: Students from three grade levels make up the robotics team, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /meɪk ʌp/ Link the words smoothly; give the strongest phrase stress to “up.” Keep the final /p/ audible.
make up for	compensate for something | Pattern: make up for + noun | Example: The extra practice helped make up for the missed class, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /meɪk ʌp fɔr/ Link the words smoothly; give the strongest phrase stress to “for.” Keep the final /r/ audible.
move in	begin living in a place | Pattern: move in | Example: The new tenants moved in over the weekend, which helped the group avoid a preventable misunderstanding. | Pronunciation: IPA (stress shown separately): /muv ɪn/ Link the words smoothly; give the strongest phrase stress to “in.” For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Keep /ɪ/ short and relaxed, as in sit. Keep the final /n/ audible.
move on	continue to the next topic or stage | Pattern: move on | Example: Once everyone understands the concept, we can move on, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /muv ɑn/ Link the words smoothly; give the strongest phrase stress to “on.” For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Keep the final /n/ audible.
move out	stop living in a place | Pattern: move out | Example: They moved out when the lease ended, which helped the group avoid a preventable misunderstanding. | Pronunciation: IPA (stress shown separately): /muv aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Keep the final /t/ audible.
pass away	die | Pattern: pass away | Example: Her grandfather passed away peacefully last year, which allowed the board to explain the decision more transparently. | Pronunciation: IPA (stress shown separately): /pæs əweɪ/ Link the words smoothly; give the strongest phrase stress to “away.” For /w/, round the lips; do not touch the teeth.
pass down	give knowledge or property to a younger generation | Pattern: pass down + noun | Example: Families often pass down traditions through stories and celebrations, so the people affected could understand the practical consequence. | Pronunciation: IPA (stress shown separately): /pæs daʊn/ Link the words smoothly; give the strongest phrase stress to “down.” Keep the final /n/ audible.
pass on	give information to another person or decline an opportunity | Pattern: pass + noun + on | Example: Please pass the update on to the rest of the department, so the audience could understand the intended point without guessing. | Pronunciation: IPA (stress shown separately): /pæs ɑn/ Link the words smoothly; give the strongest phrase stress to “on.” Keep the final /n/ audible.
pass out	lose consciousness or distribute something | Pattern: pass out + noun | Example: The teacher passed out the review sheets before the quiz, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /pæs aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep the final /t/ audible.
pass up	decline an opportunity | Pattern: pass up + noun | Example: She did not want to pass up the chance to lead the project, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /pæs ʌp/ Link the words smoothly; give the strongest phrase stress to “up.” Keep the final /p/ audible.
pay back	return borrowed money or repay a favor | Pattern: pay + person + back | Example: I will pay back the loan after my paycheck arrives, which allowed the board to explain the decision more transparently. | Pronunciation: IPA (stress shown separately): /peɪ bæk/ Link the words smoothly; give the strongest phrase stress to “back.” For /b/, close both lips completely. Keep the final /k/ audible.
pay off	produce a good result or finish paying a debt | Pattern: pay off | Example: The weeks of practice paid off during the presentation, which reduced the chance that readers would misinterpret the message. | Pronunciation: IPA (stress shown separately): /peɪ ɔf/ Link the words smoothly; give the strongest phrase stress to “off.” Keep the final /f/ audible.
pick out	choose or identify something | Pattern: pick out + noun | Example: Because the class needs one convincing example, can you pick out the strongest evidence in the paragraph, so that the discussion remains focused? | Pronunciation: IPA (stress shown separately): /pɪk aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep /ɪ/ short and relaxed, as in sit. Keep the final /t/ audible.
pick up	collect, learn informally, or improve | Pattern: pick up + noun | Example: I picked up several useful expressions from my coworkers, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /pɪk ʌp/ Link the words smoothly; give the strongest phrase stress to “up.” Keep /ɪ/ short and relaxed, as in sit. Keep the final /p/ audible.
point out	draw attention to something | Pattern: point out + noun | Example: The reviewer pointed out an error in the calculation, which reduced the chance that readers would misinterpret the message. | Pronunciation: IPA (stress shown separately): /pɔɪnt aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep the final /t/ audible.
pull off	succeed at something difficult | Pattern: pull off + noun | Example: The students pulled off an impressive demonstration with limited materials, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /pʊl ɔf/ Link the words smoothly; give the strongest phrase stress to “off.” Keep the final /f/ audible.
pull out	withdraw or remove something | Pattern: pull out | Example: One sponsor pulled out just before the event, which helped the manager assign the next responsibility accurately. | Pronunciation: IPA (stress shown separately): /pʊl aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep the final /t/ audible.
pull over	move a vehicle to the side of the road | Pattern: pull over | Example: The driver pulled over when the warning light appeared, which helped the group avoid a preventable misunderstanding. | Pronunciation: IPA (stress shown separately): /pʊl oʊvɚ/ Link the words smoothly; give the strongest phrase stress to “over.” For /v/, touch the upper teeth to the lower lip; do not replace it with /b/.
pull through	recover from a serious difficulty | Pattern: pull through | Example: The patient pulled through after emergency treatment, which reduced the risk of conflicting instructions during a stressful moment. | Pronunciation: IPA (stress shown separately): /pʊl θru/ Link the words smoothly; give the strongest phrase stress to “through.”
put aside	save or temporarily ignore something | Pattern: put aside + noun | Example: Let’s put aside that issue until we have more evidence. | Pronunciation: IPA (stress shown separately): /pʊt əsaɪd/ Link the words smoothly; give the strongest phrase stress to “aside.” Let /aɪ/ glide smoothly, as in my. Keep the final /d/ audible.
put away	return something to its proper place | Pattern: put away + noun | Example: Students put away the equipment after the lab, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /pʊt əweɪ/ Link the words smoothly; give the strongest phrase stress to “away.” For /w/, round the lips; do not touch the teeth.
put back	return something to its place or delay it | Pattern: put + noun + back | Example: After using the microscope, please put it back on the correct shelf, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /pʊt bæk/ Link the words smoothly; give the strongest phrase stress to “back.” For /b/, close both lips completely. Keep the final /k/ audible.
put down	write something or criticize someone | Pattern: put down + noun | Example: Put down your main idea before you begin the full paragraph, so the audience could understand the intended point without guessing. | Pronunciation: IPA (stress shown separately): /pʊt daʊn/ Link the words smoothly; give the strongest phrase stress to “down.” Keep the final /n/ audible.
put forward	propose an idea | Pattern: put forward + noun | Example: The committee put forward a revised schedule, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /pʊt fɔrwɚd/ Link the words smoothly; give the strongest phrase stress to “forward.” For /w/, round the lips; do not touch the teeth. Keep the final /d/ audible.
put off	delay something | Pattern: put off + noun | Example: Because the financial report would not be ready in time for a useful discussion, we had to put off the meeting until Friday. | Pronunciation: IPA (stress shown separately): /pʊt ɔf/ Link the words smoothly; give the strongest phrase stress to “off.” Keep the final /f/ audible.
put on	wear, organize, or activate something | Pattern: put on + noun | Example: The drama club put on a performance for the community, which allowed the board to explain the decision more transparently. | Pronunciation: IPA (stress shown separately): /pʊt ɑn/ Link the words smoothly; give the strongest phrase stress to “on.” Keep the final /n/ audible.
put out	extinguish, publish, or inconvenience someone | Pattern: put out + noun | Example: The fire crew put out the flames within minutes, so everyone involved knew what would happen next. | Pronunciation: IPA (stress shown separately): /pʊt aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep the final /t/ audible.
put together	assemble or create something | Pattern: put together + noun | Example: The team put together a clear presentation for the school board, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /pʊt təɡɛðɚ/ Link the words smoothly; give the strongest phrase stress to “together.”
put up	display or provide temporary lodging | Pattern: put up + noun | Example: We put up new signs near the laboratory entrance, which gave the reviewers a clearer basis for evaluating the conclusion. | Pronunciation: IPA (stress shown separately): /pʊt ʌp/ Link the words smoothly; give the strongest phrase stress to “up.” Keep the final /p/ audible.
put up with	tolerate something unpleasant | Pattern: put up with + noun | Example: Employees should not have to put up with unsafe working conditions, which helped the manager assign the next responsibility accurately. | Pronunciation: IPA (stress shown separately): /pʊt ʌp wɪð/ Link the words smoothly; give the strongest phrase stress to “with.” For /w/, round the lips; do not touch the teeth. Keep /ɪ/ short and relaxed, as in sit. Keep the final /ð/ audible.
reach out	contact someone to offer or request help | Pattern: reach out to + person | Example: I reached out to the family to discuss additional support, so the audience could understand the intended point without guessing. | Pronunciation: IPA (stress shown separately): /ritʃ aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Use a crisp /tʃ/ “ch” sound. Keep the final /t/ audible.
rule out	eliminate a possibility | Pattern: rule out + noun | Example: The doctor ordered a test to rule out an infection, which gave the reviewers a clearer basis for evaluating the conclusion. | Pronunciation: IPA (stress shown separately): /rul aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep the final /t/ audible.
run across	find unexpectedly | Pattern: run across + noun | Example: I ran across an old lesson plan while cleaning my files. | Pronunciation: IPA (stress shown separately): /rʌn əkrɔs/ Link the words smoothly; give the strongest phrase stress to “across.” Keep the final /s/ audible.
run into	meet unexpectedly or encounter a problem | Pattern: run into + noun | Example: We ran into a technical problem during the demonstration, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /rʌn ɪntu/ Link the words smoothly; give the strongest phrase stress to “into.” Keep /ɪ/ short and relaxed, as in sit.
run out	have no remaining supply | Pattern: run out | Example: The printer paper ran out during registration, which helped the manager assign the next responsibility accurately. | Pronunciation: IPA (stress shown separately): /rʌn aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep the final /t/ audible.
run out of	use all of a supply | Pattern: run out of + noun | Example: We ran out of time before discussing the final question, which helped the manager assign the next responsibility accurately. | Pronunciation: IPA (stress shown separately): /rʌn aʊt ʌv/ Link the words smoothly; give the strongest phrase stress to “of.” For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Keep the final /v/ audible.
run over	hit with a vehicle or review quickly | Pattern: run over + noun | Example: Let’s run over the main points before the meeting starts. | Pronunciation: IPA (stress shown separately): /rʌn oʊvɚ/ Link the words smoothly; give the strongest phrase stress to “over.” For /v/, touch the upper teeth to the lower lip; do not replace it with /b/.
run through	practice or review from beginning to end | Pattern: run through + noun | Example: We ran through the presentation twice before the conference, which reduced the chance that readers would misinterpret the message. | Pronunciation: IPA (stress shown separately): /rʌn θru/ Link the words smoothly; give the strongest phrase stress to “through.”
set aside	reserve time, money, or resources | Pattern: set aside + noun | Example: The school set aside funds for laboratory repairs, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /sɛt əsaɪd/ Link the words smoothly; give the strongest phrase stress to “aside.” Let /aɪ/ glide smoothly, as in my. Keep the final /d/ audible.
set back	delay progress | Pattern: set + noun + back | Example: The equipment failure could set back the project by two weeks, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /sɛt bæk/ Link the words smoothly; give the strongest phrase stress to “back.” For /b/, close both lips completely. Keep the final /k/ audible.
set off	begin a journey or cause something to start | Pattern: set off | Example: The hikers set off before sunrise, which gave the group enough daylight to complete the route safely. | Pronunciation: IPA (stress shown separately): /sɛt ɔf/ Link the words smoothly; give the strongest phrase stress to “off.” Keep the final /f/ audible.
set out	begin with a goal or explain systematically | Pattern: set out + noun | Example: Because readers needed to understand the rationale before the vote, the report sets out the reasons for the policy change. | Pronunciation: IPA (stress shown separately): /sɛt aʊt/ Link the words smoothly; give the strongest phrase stress to “out.” Keep the final /t/ audible.
set up	arrange, establish, or prepare something | Pattern: set up + noun | Example: We set up the experiment before the students arrived, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /sɛt ʌp/ Link the words smoothly; give the strongest phrase stress to “up.” Keep the final /p/ audible.
show around	give someone a tour | Pattern: show + person + around | Example: During orientation, the student ambassador offered to show the visiting family around the school, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /ʃoʊ ɚaʊnd/ Link the words smoothly; give the strongest phrase stress to “around.” Use a clear /ʃ/ “sh” sound. Keep the final /d/ audible.
